epoch,out_0,out_1,step,train_loss
2024,0.43228331208229065,0.6188583970069885,4049,0.14526891708374023
2049,0.43022823333740234,0.6208429932594299,4099,0.14376004040241241
2074,0.4281121492385864,0.6228762865066528,4149,0.1422223001718521
2099,0.4259325861930847,0.6249600648880005,4199,0.14065495133399963
2124,0.42368701100349426,0.62709641456604,4249,0.13905708491802216
2149,0.42137256264686584,0.62928706407547,4299,0.13742807507514954
2174,0.41898635029792786,0.6315341591835022,4349,0.13576707243919373
2199,0.4165252447128296,0.6338397264480591,4399,0.13407334685325623
2224,0.4139859080314636,0.6362056732177734,4449,0.13234631717205048
2249,0.41136524081230164,0.638634443283081,4499,0.13058505952358246
2274,0.408659428358078,0.6411281228065491,4549,0.128789022564888
2299,0.4058649241924286,0.6436890959739685,4599,0.1269574612379074
2324,0.4029778242111206,0.6463199853897095,4649,0.12508955597877502
2349,0.3999938666820526,0.6490229368209839,4699,0.12318489700555801
2374,0.39690884947776794,0.6518006920814514,4749,0.12124276161193848
2399,0.39371830224990845,0.6546556949615479,4799,0.1192626878619194
2424,0.39041751623153687,0.6575908660888672,4849,0.11724401265382767
2449,0.38700154423713684,0.6606088280677795,4899,0.11518637090921402
2474,0.38346534967422485,0.6637123227119446,4949,0.11308940500020981
2499,0.37980350852012634,0.6669040322303772,4999,0.11095292121171951
2524,0.37601056694984436,0.6701870560646057,5049,0.10877657681703568
2549,0.37208083271980286,0.6735643148422241,5099,0.10656026005744934
2574,0.3680083453655243,0.6770384907722473,5149,0.10430413484573364
2599,0.36378708481788635,0.6806125640869141,5199,0.10200833529233932
2624,0.3594105839729309,0.6842893958091736,5249,0.09967318922281265
2649,0.3548726737499237,0.6880717873573303,5299,0.09729921072721481
2674,0.35016706585884094,0.6919625997543335,5349,0.09488704055547714
2699,0.3452869653701782,0.6959642171859741,5399,0.0924377590417862
2724,0.3402259051799774,0.7000789642333984,5449,0.08995262533426285
2749,0.33497750759124756,0.7043091654777527,5499,0.08743306994438171
2774,0.3295355439186096,0.7086567282676697,5549,0.08488090336322784
2799,0.3238942325115204,0.7131234407424927,5599,0.0822981595993042
2824,0.3180476725101471,0.7177102565765381,5649,0.07968749850988388
2849,0.3119909167289734,0.7224178314208984,5699,0.07705186307430267
2874,0.30571961402893066,0.7272462844848633,5749,0.074394591152668
2899,0.2992301881313324,0.7321951985359192,5799,0.07171940803527832
2924,0.2925201654434204,0.7372630834579468,5849,0.06903068721294403
2949,0.2855885922908783,0.7424476146697998,5899,0.06633323431015015
2974,0.2784358859062195,0.7477456331253052,5949,0.06363226473331451
2999,0.2710641920566559,0.7531529664993286,5999,0.06093345955014229
3024,0.26347821950912476,0.7586640119552612,6049,0.05824305862188339
3049,0.25568458437919617,0.7642719745635986,6099,0.055567700415849686
3074,0.24769245088100433,0.7699687480926514,6149,0.05291437730193138
3099,0.2395145297050476,0.7757449150085449,6199,0.050290342420339584
