epoch,out_0,out_1,step,train_loss
44,0.5060547590255737,0.4947645962238312,89,0.2552628517150879
45,0.5065880417823792,0.49509912729263306,91,0.2549248933792114
46,0.5067119002342224,0.4950483739376068,93,0.2549761235713959
47,0.5064821243286133,0.4946950674057007,95,0.2553330659866333
48,0.5060036182403564,0.49415773153305054,97,0.2558763921260834
49,0.5054033398628235,0.49356332421302795,99,0.25647813081741333
50,0.5048046112060547,0.4930243194103241,101,0.2570243179798126
51,0.5043066740036011,0.4926222860813141,103,0.25743216276168823
52,0.5039731860160828,0.49240055680274963,105,0.2576572299003601
53,0.5038272142410278,0.4923635423183441,107,0.2576947510242462
54,0.5038564205169678,0.492483913898468,109,0.25757259130477905
55,0.5040208101272583,0.49271315336227417,111,0.2573399543762207
56,0.5042651891708374,0.4929937720298767,113,0.2570553123950958
57,0.5045313239097595,0.4932703375816345,115,0.2567749619483948
58,0.5047680735588074,0.49349895119667053,117,0.2565433382987976
59,0.5049389004707336,0.4936519265174866,119,0.2563883662223816
60,0.5050248503684998,0.49371975660324097,121,0.25631967186927795
61,0.5050248503684998,0.4937092363834381,123,0.25633037090301514
62,0.5049523115158081,0.49363893270492554,125,0.25640153884887695
63,0.5048297047615051,0.4935343265533447,127,0.2565074861049652
64,0.5046837329864502,0.49342137575149536,129,0.2566218972206116
65,0.5045392513275146,0.4933231770992279,131,0.2567213773727417
66,0.5044156908988953,0.49325549602508545,133,0.2567899823188782
67,0.5043248534202576,0.49322617053985596,135,0.2568197250366211
68,0.504270076751709,0.4932349920272827,137,0.2568107843399048
69,0.50424724817276,0.49327540397644043,139,0.2567698061466217
70,0.5042467713356018,0.4933367073535919,141,0.25670772790908813
71,0.5042559504508972,0.4934065043926239,143,0.25663694739341736
72,0.5042616128921509,0.49347296357154846,145,0.25656968355178833
73,0.5042521357536316,0.4935268759727478,147,0.2565150260925293
74,0.5042186379432678,0.4935623109340668,149,0.2564791142940521
75,0.5041555166244507,0.4935768246650696,151,0.256464421749115
76,0.5040603876113892,0.49357104301452637,153,0.25647029280662537
77,0.5039329528808594,0.4935474395751953,155,0.2564941942691803
78,0.5037738084793091,0.4935092031955719,157,0.2565329670906067
79,0.5035828351974487,0.4934585988521576,159,0.25658416748046875
80,0.5033578872680664,0.49339622259140015,161,0.25664737820625305
81,0.5030937194824219,0.493320107460022,163,0.2567245066165924
82,0.5027809739112854,0.4932246208190918,165,0.25682127475738525
83,0.5024054050445557,0.49310123920440674,167,0.2569463551044464
84,0.5019484758377075,0.49293944239616394,169,0.2571103870868683
85,0.501388430595398,0.49272894859313965,171,0.2573239207267761
86,0.5007032155990601,0.49246537685394287,173,0.2575913965702057
87,0.49987515807151794,0.4921574294567108,175,0.257904052734375
88,0.4988982677459717,0.49183809757232666,177,0.25822851061820984
89,0.4977841377258301,0.49157220125198364,179,0.25849881768226624
90,0.49656301736831665,0.4914541244506836,181,0.25861892104148865
91,0.49527254700660706,0.49158793687820435,183,0.25848281383514404
92,0.49393466114997864,0.49205705523490906,185,0.2580060064792633
93,0.49252960085868835,0.4928981065750122,187,0.2571523189544678
94,0.4909828305244446,0.494098961353302,189,0.2559358477592468
95,0.4891781806945801,0.49562469124794006,191,0.2543944716453552
96,0.486995130777359,0.49746042490005493,193,0.2525460124015808
97,0.4843592941761017,0.4996543824672699,195,0.25034570693969727
98,0.48128271102905273,0.5023390054702759,197,0.24766646325588226
99,0.47787243127822876,0.505716860294342,199,0.24431581795215607
100,0.47429415583610535,0.5100128054618835,201,0.24008744955062866
101,0.4706956446170807,0.5154070258140564,203,0.2348303496837616
102,0.46711739897727966,0.5219836235046387,205,0.2284996509552002
103,0.46342483162879944,0.5297178626060486,207,0.22116528451442719
104,0.4592820405960083,0.5385165214538574,209,0.21296700835227966
105,0.4541674256324768,0.5483033657073975,211,0.204029843211174
106,0.4474121034145355,0.5591416954994202,213,0.1943560391664505
107,0.4382523000240326,0.5713931918144226,215,0.18370379507541656
108,0.42591023445129395,0.5859355330467224,217,0.17144937813282013
109,0.40973344445228577,0.6044290661811829,219,0.15647636353969574
110,0.3893357515335083,0.6294543743133545,221,0.13730406761169434
111,0.36440110206604004,0.6639999151229858,223,0.11289605498313904
112,0.33363744616508484,0.7097935676574707,225,0.08421977609395981
113,0.29314985871315,0.7652313709259033,227,0.055116310715675354
114,0.2362155020236969,0.825667679309845,229,0.030391758307814598
115,0.1568557173013687,0.8876872658729553,231,0.012614150531589985
116,0.057200707495212555,0.9527559280395508,233,0.0022320023272186518
117,-0.041982077062129974,1.0224981307983398,235,0.0005061659030616283
118,-0.09396262466907501,1.0880427360534668,237,0.007751523517072201
119,-0.07463009655475616,1.1337966918945312,239,0.017901554703712463
120,-0.02075028419494629,1.149678111076355,241,0.02240353636443615
121,0.00701604038476944,1.135175108909607,243,0.018272310495376587
122,-0.012781500816345215,1.098663568496704,245,0.00973450019955635
123,-0.04642065614461899,1.0557544231414795,247,0.0031085556838661432
124,-0.05594245344400406,1.0220705270767212,249,0.00048710816190578043
125,-0.031342945992946625,1.001771330833435,251,3.1376130209537223e-06
126,0.009333841502666473,0.9875363707542419,253,0.00015534205886069685
127,0.036011725664138794,0.9722443222999573,255,0.0007703776354901493
128,0.032998017966747284,0.956219494342804,257,0.0019167326390743256
129,0.013774748891592026,0.9460753202438354,259,0.0029078710358589888
130,0.0014770589768886566,0.9477724432945251,261,0.002727717626839876
131,0.00535588338971138,0.9598079323768616,263,0.0016154022887349129
132,0.017132215201854706,0.9749352931976318,265,0.0006282395333983004
133,0.022236134856939316,0.9871163368225098,267,0.0001659887784626335
134,0.014239247888326645,0.9949964880943298,269,2.5035131329786964e-05
135,-0.0006195120513439178,1.0007705688476562,271,5.93776348978281e-07
136,-0.011575307697057724,1.006946325302124,273,4.825143696507439e-05
137,-0.012999281287193298,1.0136603116989136,275,0.0001866041129687801
138,-0.007354091852903366,1.0187665224075317,277,0.00035218236735090613
139,-0.0015134364366531372,1.0200859308242798,279,0.00040344460285268724
140,-0.0005442462861537933,1.0172719955444336,281,0.0002983218291774392
141,-0.00403069332242012,1.0119833946228027,283,0.00014360174827743322
142,-0.007566060870885849,1.0066437721252441,285,4.413970964378677e-05
143,-0.0072493962943553925,1.002794623374939,287,7.809920134604909e-06
144,-0.002879578620195389,1.0003547668457031,289,1.258595148101449e-07
145,0.0023993924260139465,0.9983206391334534,291,2.820253030222375e-06
146,0.005097568035125732,0.9960312247276306,293,1.575117676111404e-05
147,0.004248723387718201,0.9938031435012817,295,3.840103090624325e-05
148,0.0017482750117778778,0.9925593137741089,297,5.536381286219694e-05
149,0.00023330748081207275,0.9929264187812805,299,5.0035552703775465e-05
150,0.0007609613239765167,0.9946460127830505,301,2.8665179343079217e-05
151,0.002267729490995407,0.9968045949935913,303,1.0210613254457712e-05
152,0.0029108673334121704,0.998565137386322,305,2.0588306597346673e-06
153,0.0018362365663051605,0.9996860027313232,307,9.859428473646403e-08
154,-0.00020422786474227905,1.0004624128341675,309,2.138256292028018e-07
155,-0.0017323791980743408,1.0012624263763428,311,1.593720298842527e-06
156,-0.0018924959003925323,1.0021218061447144,313,4.502061528910417e-06
157,-0.0010391324758529663,1.0027353763580322,315,7.482283763238229e-06
158,-0.00020995736122131348,1.0027835369110107,317,7.748078132863156e-06
159,-0.00012480095028877258,1.0022408962249756,319,5.021615834266413e-06
160,-0.00064077228307724,1.0014011859893799,321,1.963322119991062e-06
161,-0.0010557733476161957,1.0006359815597534,323,4.0447253013553564e-07
162,-0.0008458085358142853,1.0001299381256104,325,1.68839164871315e-08
163,-0.00011632218956947327,0.9998167157173157,327,3.3593128279107987e-08
164,0.0005778111517429352,0.9995348453521729,329,2.163688463951985e-07
165,0.0007793046534061432,0.9992220401763916,331,6.052214871488104e-07
166,0.0005029328167438507,0.998970091342926,333,1.0607118383632042e-06
167,0.00013516470789909363,0.9989177584648132,335,1.1712467085089884e-06
168,2.7038156986236572e-05,0.9991059303283691,337,7.993605777301127e-07
169,0.00019593536853790283,0.9994350671768188,339,3.191490804965724e-07
170,0.0003806799650192261,0.9997521638870239,341,6.142273889508942e-08
171,0.00033788010478019714,0.9999660849571228,343,1.150230133362129e-09
172,6.90557062625885e-05,1.000091791152954,345,8.425615760643268e-09
173,-0.00021467357873916626,1.0001953840255737,347,3.817491744939616e-08
174,-0.00031293556094169617,1.0003095865249634,349,9.584381643890083e-08
175,-0.0002114810049533844,1.0004035234451294,351,1.6283117076909548e-07
176,-5.981326103210449e-05,1.000421404838562,353,1.7758203796347516e-07
177,-7.502734661102295e-06,1.0003437995910645,355,1.181981588160852e-07
178,-6.969645619392395e-05,1.0002096891403198,357,4.396953556806693e-08
179,-0.00014247000217437744,1.0000815391540527,359,6.648633643635549e-09
180,-0.00012524425983428955,0.9999967813491821,361,1.035971308738226e-11
181,-1.792609691619873e-05,0.9999489784240723,363,2.603201210149564e-09
182,9.271129965782166e-05,0.9999105930328369,365,7.993605777301127e-09
183,0.00012603029608726501,0.999868631362915,367,1.7257718809560174e-08
184,8.03135335445404e-05,0.9998364448547363,369,2.675028554222081e-08
185,1.9703060388565063e-05,0.9998363256454468,371,2.6789294338414038e-08
186,2.816319465637207e-06,0.9998735189437866,373,1.5997457580851915e-08
187,3.0044466257095337e-05,0.9999297857284546,375,4.930043928652594e-09
188,5.574151873588562e-05,0.999980092048645,377,3.963265271522687e-10
189,4.225224256515503e-05,1.0000112056732178,379,1.255671122635249e-10
190,-3.807246685028076e-06,1.000028133392334,381,7.914877642178908e-10
191,-4.420429468154907e-05,1.00004243850708,383,1.8010268831858411e-09
192,-4.973262548446655e-05,1.0000578165054321,385,3.3427483003833913e-09
193,-2.668052911758423e-05,1.0000672340393066,387,4.5204160414868966e-09
194,-4.0940940380096436e-06,1.0000622272491455,389,3.872230536217103e-09
195,-2.0563602447509766e-06,1.0000433921813965,391,1.8828814063454047e-09
196,-1.4789402484893799e-05,1.0000195503234863,393,3.822151484200731e-10
197,-2.1792948246002197e-05,1.0000009536743164,395,9.094947017729282e-13
198,-1.1332333087921143e-05,0.9999907612800598,397,8.535394613318203e-11
199,8.545815944671631e-06,0.9999851584434509,399,2.2027180079930986e-10
200,2.0973384380340576e-05,0.9999796748161316,401,4.1311309928460105e-10
201,1.809746026992798e-05,0.9999743103981018,403,6.599556456876599e-10
202,6.765127182006836e-06,0.9999728798866272,405,7.355005493536737e-10
203,2.9802322387695312e-08,0.9999776482582092,407,4.996003610813204e-10
204,2.3245811462402344e-06,0.9999871850013733,409,1.6422418980255316e-10
205,7.536262273788452e-06,0.9999964833259583,411,1.2366996315904544e-11
206,7.5660645961761475e-06,1.0000027418136597,413,7.51754214434186e-12
207,7.748603820800781e-07,1.0000056028366089,415,3.1391778065881226e-11
208,-6.768852472305298e-06,1.0000077486038208,417,6.004086117172847e-11
209,-8.93324613571167e-06,1.0000096559524536,419,9.323741778644035e-11
210,-5.3979456424713135e-06,1.0000110864639282,421,1.2290968243178213e-10
211,-9.872019290924072e-07,1.0000102519989014,423,1.0510348147363402e-10
212,7.450580596923828e-08,1.000006914138794,425,4.780531526193954e-11
213,-1.8924474716186523e-06,1.0000026226043701,427,6.87805368215777e-12
214,-3.2372772693634033e-06,0.999999463558197,429,2.877698079828406e-13
215,-1.7173588275909424e-06,0.9999977946281433,431,4.863665026277886e-12
216,1.687556505203247e-06,0.9999970197677612,433,8.881784197001252e-12
217,3.6656856536865234e-06,0.9999962449073792,435,1.4100720591159188e-11
218,2.950429916381836e-06,0.9999955296516418,437,1.9984014443252818e-11
219,9.611248970031738e-07,0.9999955892562866,439,1.9454660105111543e-11
220,5.587935447692871e-08,0.9999967813491821,441,1.035971308738226e-11
221,3.762543201446533e-07,0.9999985098838806,443,2.220446049250313e-12
222,1.1920928955078125e-06,1.0,445,0.0
223,8.083879947662354e-07,1.0000007152557373,447,5.115907697472721e-13
224,-2.7194619178771973e-07,1.000001311302185,449,1.7195134205394424e-12
225,-1.3373792171478271e-06,1.0000016689300537,451,2.7853275241795927e-12
226,-1.2814998626708984e-06,1.0000016689300537,453,2.7853275241795927e-12
227,-7.040798664093018e-07,1.0000017881393433,455,3.197442310920451e-12
228,-1.1548399925231934e-07,1.0000015497207642,457,2.4016344468691386e-12
229,-8.568167686462402e-08,1.0000008344650269,459,6.963318810448982e-13
230,-4.544854164123535e-07,1.0000001192092896,461,1.4210854715202004e-14
231,-4.0605664253234863e-07,0.9999997615814209,463,5.684341886080802e-14
232,1.7136335372924805e-07,0.9999994039535522,465,3.552713678800501e-13
233,4.805624485015869e-07,0.9999992251396179,467,6.004086117172847e-13
234,4.842877388000488e-07,0.9999992251396179,469,6.004086117172847e-13
235,3.6135315895080566e-07,0.9999991655349731,471,6.963318810448982e-13
236,2.3096799850463867e-07,0.9999993443489075,473,4.298783551348606e-13
237,5.587935447692871e-08,0.9999996423721313,475,1.2789769243681803e-13
238,1.6763806343078613e-07,1.0,477,0.0
239,1.4528632164001465e-07,1.0000001192092896,479,1.4210854715202004e-14
240,-1.5273690223693848e-07,1.0000001192092896,481,1.4210854715202004e-14
241,-1.862645149230957e-07,1.000000238418579,483,5.684341886080802e-14
242,-1.6391277313232422e-07,1.000000238418579,485,5.684341886080802e-14
243,-7.450580596923828e-08,1.000000238418579,487,5.684341886080802e-14
244,8.940696716308594e-08,1.000000238418579,489,5.684341886080802e-14
245,-9.313225746154785e-08,1.000000238418579,491,5.684341886080802e-14
246,-1.601874828338623e-07,1.000000238418579,493,5.684341886080802e-14
247,-1.6763806343078613e-07,1.0000001192092896,495,1.4210854715202004e-14
248,-6.705522537231445e-08,1.0000001192092896,497,1.4210854715202004e-14
249,-2.60770320892334e-08,1.0000001192092896,499,1.4210854715202004e-14
250,1.6391277313232422e-07,1.0,501,0.0
251,-1.4901161193847656e-08,1.0,503,0.0
252,-5.21540641784668e-08,1.0,505,0.0
253,-5.21540641784668e-08,1.0,507,0.0
254,-1.4901161193847656e-08,1.0,509,0.0
255,2.2351741790771484e-08,1.0,511,0.0
256,1.4901161193847656e-08,0.9999999403953552,513,3.552713678800501e-15
257,1.1175870895385742e-08,0.9999999403953552,515,3.552713678800501e-15
258,1.1175870895385742e-08,0.9999999403953552,517,3.552713678800501e-15
259,1.4901161193847656e-08,1.0,519,0.0
260,1.4901161193847656e-08,1.0,521,0.0
261,1.4901161193847656e-08,1.0,523,0.0
262,1.4901161193847656e-08,1.0,525,0.0
263,1.4901161193847656e-08,1.0,527,0.0
264,1.4901161193847656e-08,1.0,529,0.0
265,0.0,1.0,531,0.0
266,-2.9802322387695312e-08,1.0,533,0.0
267,-2.9802322387695312e-08,1.0,535,0.0
268,-2.9802322387695312e-08,1.0,537,0.0
269,3.3527612686157227e-08,1.0,539,0.0
270,3.3527612686157227e-08,1.0,541,0.0
271,3.3527612686157227e-08,1.0,543,0.0
272,-2.60770320892334e-08,1.0,545,0.0
273,-2.60770320892334e-08,1.0,547,0.0
274,-2.60770320892334e-08,1.0,549,0.0
275,3.725290298461914e-09,1.0,551,0.0
276,3.725290298461914e-09,1.0,553,0.0
277,3.725290298461914e-09,1.0,555,0.0
278,3.725290298461914e-09,1.0,557,0.0
279,3.725290298461914e-09,1.0,559,0.0
280,3.725290298461914e-09,1.0,561,0.0
281,3.725290298461914e-09,1.0,563,0.0
282,3.725290298461914e-09,1.0,565,0.0
283,3.725290298461914e-09,1.0,567,0.0
284,3.725290298461914e-09,1.0,569,0.0
285,3.725290298461914e-09,1.0,571,0.0
286,3.725290298461914e-09,1.0,573,0.0
287,3.725290298461914e-09,1.0,575,0.0
288,3.725290298461914e-09,1.0,577,0.0
289,3.725290298461914e-09,1.0,579,0.0
290,3.725290298461914e-09,1.0,581,0.0
291,3.725290298461914e-09,1.0,583,0.0
292,3.725290298461914e-09,1.0,585,0.0
293,3.725290298461914e-09,1.0,587,0.0
294,3.725290298461914e-09,1.0,589,0.0
295,3.725290298461914e-09,1.0,591,0.0
296,3.725290298461914e-09,1.0,593,0.0
297,3.725290298461914e-09,1.0,595,0.0
298,3.725290298461914e-09,1.0,597,0.0
299,3.725290298461914e-09,1.0,599,0.0
300,3.725290298461914e-09,1.0,601,0.0
301,3.725290298461914e-09,1.0,603,0.0
302,3.725290298461914e-09,1.0,605,0.0
303,3.725290298461914e-09,1.0,607,0.0
304,3.725290298461914e-09,1.0,609,0.0
305,3.725290298461914e-09,1.0,611,0.0
306,3.725290298461914e-09,1.0,613,0.0
307,3.725290298461914e-09,1.0,615,0.0
308,3.725290298461914e-09,1.0,617,0.0
309,3.725290298461914e-09,1.0,619,0.0
310,-2.60770320892334e-08,1.0,621,0.0
311,-2.60770320892334e-08,1.0,623,0.0
312,1.862645149230957e-08,1.0,625,0.0
313,1.862645149230957e-08,1.0,627,0.0
314,1.862645149230957e-08,1.0,629,0.0
315,-1.1175870895385742e-08,1.0,631,0.0
316,-1.1175870895385742e-08,1.0,633,0.0
317,-1.1175870895385742e-08,1.0,635,0.0
318,-1.1175870895385742e-08,1.0,637,0.0
319,1.862645149230957e-08,1.0,639,0.0
320,1.862645149230957e-08,1.0,641,0.0
321,1.862645149230957e-08,1.0,643,0.0
322,-2.60770320892334e-08,1.0,645,0.0
323,-2.60770320892334e-08,1.0,647,0.0
324,3.725290298461914e-09,1.0,649,0.0
325,3.725290298461914e-09,1.0,651,0.0
326,3.725290298461914e-09,1.0,653,0.0
327,3.725290298461914e-09,1.0,655,0.0
328,3.725290298461914e-09,1.0,657,0.0
329,3.725290298461914e-09,1.0,659,0.0
330,3.725290298461914e-09,1.0,661,0.0
331,3.725290298461914e-09,1.0,663,0.0
332,3.725290298461914e-09,1.0,665,0.0
333,3.725290298461914e-09,1.0,667,0.0
334,3.725290298461914e-09,1.0,669,0.0
335,3.725290298461914e-09,1.0,671,0.0
336,3.725290298461914e-09,1.0,673,0.0
337,3.725290298461914e-09,1.0,675,0.0
338,3.725290298461914e-09,1.0,677,0.0
339,3.725290298461914e-09,1.0,679,0.0
340,3.725290298461914e-09,1.0,681,0.0
341,-2.60770320892334e-08,1.0,683,0.0
342,-2.60770320892334e-08,1.0,685,0.0
343,1.862645149230957e-08,1.0,687,0.0
344,1.862645149230957e-08,1.0,689,0.0
345,1.862645149230957e-08,1.0,691,0.0
346,-2.60770320892334e-08,1.0,693,0.0
347,-2.60770320892334e-08,1.0,695,0.0
348,1.862645149230957e-08,1.0,697,0.0
349,1.862645149230957e-08,1.0,699,0.0
350,1.862645149230957e-08,1.0,701,0.0
351,-2.60770320892334e-08,1.0,703,0.0
352,-2.60770320892334e-08,1.0,705,0.0
353,1.862645149230957e-08,1.0,707,0.0
354,1.862645149230957e-08,1.0,709,0.0
355,1.862645149230957e-08,1.0,711,0.0
356,-2.60770320892334e-08,1.0,713,0.0
357,-2.60770320892334e-08,1.0,715,0.0
358,3.725290298461914e-09,1.0,717,0.0
359,3.725290298461914e-09,1.0,719,0.0
360,3.725290298461914e-09,1.0,721,0.0
361,3.725290298461914e-09,1.0,723,0.0
362,3.725290298461914e-09,1.0,725,0.0
363,3.725290298461914e-09,1.0,727,0.0
364,3.725290298461914e-09,1.0,729,0.0
365,3.725290298461914e-09,1.0,731,0.0
366,3.725290298461914e-09,1.0,733,0.0
367,3.725290298461914e-09,1.0,735,0.0
368,3.725290298461914e-09,1.0,737,0.0
369,3.725290298461914e-09,1.0,739,0.0
370,3.725290298461914e-09,1.0,741,0.0
371,3.725290298461914e-09,1.0,743,0.0
372,3.725290298461914e-09,1.0,745,0.0
373,3.725290298461914e-09,1.0,747,0.0
374,-2.60770320892334e-08,1.0,749,0.0
375,-2.60770320892334e-08,1.0,751,0.0
376,1.862645149230957e-08,1.0,753,0.0
377,1.862645149230957e-08,1.0,755,0.0
378,1.862645149230957e-08,1.0,757,0.0
379,-1.1175870895385742e-08,1.0,759,0.0
380,-1.1175870895385742e-08,1.0,761,0.0
381,-1.1175870895385742e-08,1.0,763,0.0
382,-1.1175870895385742e-08,1.0,765,0.0
383,1.862645149230957e-08,1.0,767,0.0
384,1.862645149230957e-08,1.0,769,0.0
385,-1.1175870895385742e-08,1.0,771,0.0
386,-1.1175870895385742e-08,1.0,773,0.0
387,-1.1175870895385742e-08,1.0,775,0.0
388,1.862645149230957e-08,1.0,777,0.0
389,1.862645149230957e-08,1.0,779,0.0
390,-1.1175870895385742e-08,1.0,781,0.0
391,-1.1175870895385742e-08,1.0,783,0.0
392,-1.1175870895385742e-08,1.0,785,0.0
393,-1.1175870895385742e-08,1.0,787,0.0
394,1.862645149230957e-08,1.0,789,0.0
395,1.862645149230957e-08,1.0,791,0.0
396,1.862645149230957e-08,1.0,793,0.0
397,-2.60770320892334e-08,1.0,795,0.0
398,-2.60770320892334e-08,1.0,797,0.0
399,1.862645149230957e-08,1.0,799,0.0
